,home,away,home_points,away_points
1102,Charlotte Hornets,New York Knicks,137,128
1103,Detroit Pistons,Los Angeles Lakers,112,106
1104,Philadelphia 76ers,Denver Nuggets,123,104
1105,Memphis Grizzlies,Minnesota Timberwolves,101,93
1106,Boston Celtics,Phoenix Suns,102,94
1107,Washington Wizards,San Antonio Spurs,116,106
1108,Toronto Raptors,Denver Nuggets,114,110
1109,Miami Heat,Cleveland Cavaliers,98,79
1110,Houston Rockets,Chicago Bulls,118,86
1111,Portland Trail Blazers,New Orleans Pelicans,107,103
1112,Dallas Mavericks,Sacramento Kings,103,97
1113,Indiana Pacers,Golden State Warriors,92,81
1114,Los Angeles Clippers,Milwaukee Bucks,105,98
1115,Cleveland Cavaliers,Charlotte Hornets,118,105
1116,Brooklyn Nets,Orlando Magic,111,104
1117,Philadelphia 76ers,New York Knicks,118,101
1118,Memphis Grizzlies,Portland Trail Blazers,108,103
1119,Minnesota Timberwolves,Atlanta Hawks,126,114
1120,Boston Celtics,Utah Jazz,97,94
1121,Los Angeles Clippers,Phoenix Suns,111,99
1122,Los Angeles Lakers,Dallas Mavericks,103,93
1123,Detroit Pistons,Washington Wizards,103,92
1124,Miami Heat,Chicago Bulls,103,92
1125,San Antonio Spurs,Oklahoma City Thunder,103,99
1126,Indiana Pacers,Sacramento Kings,106,103
1127,Milwaukee Bucks,Golden State Warriors,116,107
1128,Chicago Bulls,Orlando Magic,90,82
1129,Philadelphia 76ers,Atlanta Hawks,101,91
1130,Cleveland Cavaliers,New Orleans Pelicans,107,102
1131,Houston Rockets,Phoenix Suns,104,103
1132,Denver Nuggets,Oklahoma City Thunder,126,125
1133,Minnesota Timberwolves,Dallas Mavericks,93,92
1134,Utah Jazz,Memphis Grizzlies,107,97
1135,Milwaukee Bucks,Los Angeles Lakers,124,122
1136,Portland Trail Blazers,Los Angeles Clippers,105,96
1137,Washington Wizards,Charlotte Hornets,107,93
1138,Detroit Pistons,New York Knicks,115,109
1139,Boston Celtics,Toronto Raptors,110,99
1140,Brooklyn Nets,Miami Heat,110,109
1141,Golden State Warriors,Sacramento Kings,112,96
1142,Philadelphia 76ers,Charlotte Hornets,119,102
1143,Chicago Bulls,Washington Wizards,113,94
1144,San Antonio Spurs,Houston Rockets,100,83
1145,Indiana Pacers,Los Angeles Clippers,111,104
1146,Atlanta Hawks,Orlando Magic,94,88
1147,Detroit Pistons,Brooklyn Nets,108,96
1148,Cleveland Cavaliers,Dallas Mavericks,98,87
1149,Oklahoma City Thunder,New Orleans Pelicans,109,104
1150,Utah Jazz,Minnesota Timberwolves,121,97
1151,Denver Nuggets,Milwaukee Bucks,128,125
1152,Golden State Warriors,Phoenix Suns,117,107
1153,Portland Trail Blazers,Memphis Grizzlies,113,98
1154,Sacramento Kings,Los Angeles Lakers,84,83
1155,Cleveland Cavaliers,Toronto Raptors,112,106
1156,Philadelphia 76ers,Brooklyn Nets,121,95
1157,Miami Heat,Atlanta Hawks,101,98
1158,Orlando Magic,New York Knicks,97,73
1159,Chicago Bulls,Charlotte Hornets,120,114
1160,Houston Rockets,Washington Wizards,120,104
1161,Milwaukee Bucks,Boston Celtics,106,102
1162,Golden State Warriors,Oklahoma City Thunder,111,107
1163,Dallas Mavericks,Portland Trail Blazers,115,109
1164,Denver Nuggets,Indiana Pacers,107,104
1165,Utah Jazz,Los Angeles Lakers,117,110
1166,Phoenix Suns,Sacramento Kings,97,94
1167,Los Angeles Clippers,San Antonio Spurs,113,110
1168,Philadelphia 76ers,Detroit Pistons,115,108
1169,Orlando Magic,Dallas Mavericks,105,100
1170,Toronto Raptors,Boston Celtics,96,78
1171,Miami Heat,Atlanta Hawks,115,86
1172,New Orleans Pelicans,Memphis Grizzlies,123,95
1173,Los Angeles Lakers,San Antonio Spurs,122,112
1174,Indiana Pacers,Golden State Warriors,126,106
1175,Cleveland Cavaliers,Washington Wizards,119,115
1176,Houston Rockets,Portland Trail Blazers,96,94
1177,Brooklyn Nets,Milwaukee Bucks,119,111
1178,Utah Jazz,Los Angeles Clippers,117,95
1179,Denver Nuggets,Minnesota Timberwolves,100,96
1180,Detroit Pistons,Dallas Mavericks,113,106
1181,Charlotte Hornets,Orlando Magic,137,100
1182,Philadelphia 76ers,Cleveland Cavaliers,132,130
1183,Atlanta Hawks,Washington Wizards,103,97
1184,Boston Celtics,Chicago Bulls,111,104
1185,New York Knicks,Miami Heat,122,98
1186,Toronto Raptors,Indiana Pacers,92,73
1187,Sacramento Kings,Memphis Grizzlies,94,93
1188,New Orleans Pelicans,Phoenix Suns,122,103
1189,Minnesota Timberwolves,Los Angeles Lakers,113,96
1190,Denver Nuggets,Los Angeles Clippers,134,115
1191,Milwaukee Bucks,New York Knicks,115,102
1192,Brooklyn Nets,Chicago Bulls,124,96
1193,Oklahoma City Thunder,Houston Rockets,108,102
1194,New Orleans Pelicans,Golden State Warriors,126,120
1195,San Antonio Spurs,Portland Trail Blazers,116,105
1196,Indiana Pacers,Charlotte Hornets,123,117
1197,Philadelphia 76ers,Dallas Mavericks,109,97
1198,Memphis Grizzlies,Detroit Pistons,130,117
1199,Toronto Raptors,Orlando Magic,112,101
1200,Utah Jazz,Los Angeles Lakers,112,97
1201,Atlanta Hawks,Boston Celtics,112,106
1202,Golden State Warriors,Phoenix Suns,117,100
1203,Toronto Raptors,Detroit Pistons,108,98
1204,Brooklyn Nets,Chicago Bulls,114,105
1205,Oklahoma City Thunder,Miami Heat,115,93
1206,Cleveland Cavaliers,New York Knicks,123,109
1207,Milwaukee Bucks,Orlando Magic,102,86
1208,Minnesota Timberwolves,Memphis Grizzlies,113,94
1209,San Antonio Spurs,Sacramento Kings,98,85
1210,Denver Nuggets,Portland Trail Blazers,88,82
1211,New Orleans Pelicans,Los Angeles Clippers,113,100
1212,Charlotte Hornets,Indiana Pacers,119,93
1213,Philadelphia 76ers,Atlanta Hawks,121,113
1214,Washington Wizards,Boston Celtics,113,101
1215,Phoenix Suns,Dallas Mavericks,124,97
1216,Utah Jazz,Golden State Warriors,119,79
1217,Houston Rockets,Los Angeles Lakers,105,99
1218,Boston Celtics,Brooklyn Nets,110,97
1219,New York Knicks,Cleveland Cavaliers,110,98
1220,Miami Heat,Toronto Raptors,116,109
1221,Orlando Magic,Washington Wizards,101,92
1222,Philadelphia 76ers,Milwaukee Bucks,130,95
1223,Detroit Pistons,Chicago Bulls,119,87
1224,Minnesota Timberwolves,Denver Nuggets,112,106
1225,New Orleans Pelicans,San Antonio Spurs,122,98
1226,Oklahoma City Thunder,Memphis Grizzlies,137,123
1227,Los Angeles Lakers,Los Angeles Clippers,115,100
1228,Portland Trail Blazers,Utah Jazz,102,93
1229,Sacramento Kings,Houston Rockets,96,83
1230,Toronto Raptors,Washington Wizards,114,106
1231,Golden State Warriors,San Antonio Spurs,113,92
1232,New Orleans Pelicans,Portland Trail Blazers,97,95
1233,Philadelphia 76ers,Miami Heat,130,103
1234,Boston Celtics,Milwaukee Bucks,113,107
1235,Houston Rockets,Minnesota Timberwolves,104,101
1236,Oklahoma City Thunder,Utah Jazz,116,108
1237,Indiana Pacers,Cleveland Cavaliers,98,80
1238,Golden State Warriors,San Antonio Spurs,116,101
1239,Miami Heat,Philadelphia 76ers,113,103
1240,Boston Celtics,Milwaukee Bucks,120,106
1241,Toronto Raptors,Washington Wizards,130,119
1242,New Orleans Pelicans,Portland Trail Blazers,111,102
1243,Houston Rockets,Minnesota Timberwolves,102,82
1244,Utah Jazz,Oklahoma City Thunder,102,95
1245,Cleveland Cavaliers,Indiana Pacers,100,97
1246,Golden State Warriors,San Antonio Spurs,110,97
1247,New Orleans Pelicans,Portland Trail Blazers,119,102
1248,Philadelphia 76ers,Miami Heat,128,108
1249,Milwaukee Bucks,Boston Celtics,116,92
1250,Washington Wizards,Toronto Raptors,122,103
1251,Indiana Pacers,Cleveland Cavaliers,92,90
1252,Minnesota Timberwolves,Houston Rockets,121,105
1253,New Orleans Pelicans,Portland Trail Blazers,131,123
1254,Philadelphia 76ers,Miami Heat,106,102
1255,Utah Jazz,Oklahoma City Thunder,115,102
1256,Milwaukee Bucks,Boston Celtics,104,102
1257,Washington Wizards,Toronto Raptors,106,98
1258,San Antonio Spurs,Golden State Warriors,103,90
1259,Cleveland Cavaliers,Indiana Pacers,104,100
1260,Houston Rockets,Minnesota Timberwolves,119,100
1261,Utah Jazz,Oklahoma City Thunder,113,96
1262,Boston Celtics,Milwaukee Bucks,92,87
1263,Golden State Warriors,San Antonio Spurs,99,91
1264,Philadelphia 76ers,Miami Heat,104,91
1265,Houston Rockets,Minnesota Timberwolves,122,104
1266,Toronto Raptors,Washington Wizards,108,98
1267,Oklahoma City Thunder,Utah Jazz,107,99
1268,Cleveland Cavaliers,Indiana Pacers,98,95
1269,Milwaukee Bucks,Boston Celtics,97,86
1270,Toronto Raptors,Washington Wizards,102,92
1271,Utah Jazz,Oklahoma City Thunder,96,91
1272,Indiana Pacers,Cleveland Cavaliers,121,87
1273,Boston Celtics,Milwaukee Bucks,112,96
1274,Golden State Warriors,New Orleans Pelicans,123,101
1275,Cleveland Cavaliers,Indiana Pacers,105,101
1276,Houston Rockets,Utah Jazz,110,96
1277,Boston Celtics,Philadelphia 76ers,117,101
1278,Golden State Warriors,New Orleans Pelicans,121,116
1279,Cleveland Cavaliers,Toronto Raptors,113,112
1280,Utah Jazz,Houston Rockets,116,108
1281,Boston Celtics,Philadelphia 76ers,108,103
1282,Cleveland Cavaliers,Toronto Raptors,128,110
1283,Houston Rockets,Utah Jazz,113,92
1284,New Orleans Pelicans,Golden State Warriors,119,100
1285,Boston Celtics,Philadelphia 76ers,101,98
1286,Cleveland Cavaliers,Toronto Raptors,105,103
1287,Houston Rockets,Utah Jazz,100,87
1288,Golden State Warriors,New Orleans Pelicans,118,92
1289,Philadelphia 76ers,Boston Celtics,103,92
1290,Cleveland Cavaliers,Toronto Raptors,128,93
1291,Houston Rockets,Utah Jazz,112,102
1292,Golden State Warriors,New Orleans Pelicans,113,104
1293,Boston Celtics,Philadelphia 76ers,114,112
1294,Boston Celtics,Cleveland Cavaliers,108,83
1295,Golden State Warriors,Houston Rockets,119,106
1296,Boston Celtics,Cleveland Cavaliers,107,94
1297,Houston Rockets,Golden State Warriors,127,105
1298,Cleveland Cavaliers,Boston Celtics,116,86
1299,Golden State Warriors,Houston Rockets,126,85
1300,Cleveland Cavaliers,Boston Celtics,111,102
1301,Houston Rockets,Golden State Warriors,95,92
1302,Boston Celtics,Cleveland Cavaliers,96,83
1303,Houston Rockets,Golden State Warriors,98,94
1304,Cleveland Cavaliers,Boston Celtics,109,99
1305,Golden State Warriors,Houston Rockets,115,86
1306,Cleveland Cavaliers,Boston Celtics,87,79
1307,Golden State Warriors,Houston Rockets,101,92
1308,Golden State Warriors,Cleveland Cavaliers,124,114
1309,Golden State Warriors,Cleveland Cavaliers,122,103
1310,Golden State Warriors,Cleveland Cavaliers,110,102
1311,Golden State Warriors,Cleveland Cavaliers,108,85
