,home,away,home_points,away_points
1101,Los Angeles Lakers,Sacramento Kings,111,106
1102,Orlando Magic,Philadelphia 76ers,119,98
1103,Memphis Grizzlies,Oklahoma City Thunder,115,103
1104,Utah Jazz,Phoenix Suns,125,92
1105,Portland Trail Blazers,Brooklyn Nets,148,144
1106,Charlotte Hornets,San Antonio Spurs,125,116
1107,Boston Celtics,Cleveland Cavaliers,116,106
1108,Orlando Magic,Miami Heat,104,99
1109,Toronto Raptors,Chicago Bulls,112,103
1110,Milwaukee Bucks,Houston Rockets,108,94
1111,Los Angeles Clippers,Minnesota Timberwolves,122,111
1112,Atlanta Hawks,New Orleans Pelicans,130,120
1113,Sacramento Kings,Dallas Mavericks,125,121
1114,Denver Nuggets,Detroit Pistons,95,92
1115,Los Angeles Lakers,Washington Wizards,124,106
1116,Portland Trail Blazers,Chicago Bulls,118,98
1117,Golden State Warriors,Memphis Grizzlies,118,103
1118,Oklahoma City Thunder,Indiana Pacers,107,99
1119,Washington Wizards,Phoenix Suns,124,121
1120,Utah Jazz,Los Angeles Lakers,115,100
1121,Detroit Pistons,Orlando Magic,115,98
1122,Philadelphia 76ers,Brooklyn Nets,123,110
1123,Miami Heat,Dallas Mavericks,105,99
1124,Toronto Raptors,New York Knicks,117,92
1125,Houston Rockets,Denver Nuggets,112,85
1126,Milwaukee Bucks,Los Angeles Clippers,128,118
1127,New Orleans Pelicans,Sacramento Kings,121,118
1128,San Antonio Spurs,Cleveland Cavaliers,116,110
1129,Boston Celtics,Indiana Pacers,114,112
1130,Portland Trail Blazers,Atlanta Hawks,118,98
1131,Minnesota Timberwolves,Golden State Warriors,131,130
1132,Denver Nuggets,Oklahoma City Thunder,115,105
1133,Utah Jazz,Washington Wizards,128,124
1134,Los Angeles Lakers,Charlotte Hornets,129,115
1135,Los Angeles Clippers,Cleveland Cavaliers,132,108
1136,Brooklyn Nets,Boston Celtics,110,96
1137,Houston Rockets,Sacramento Kings,119,108
1138,Detroit Pistons,Portland Trail Blazers,99,90
1139,Orlando Magic,Indiana Pacers,121,116
1140,Miami Heat,New York Knicks,100,92
1141,Toronto Raptors,Chicago Bulls,124,101
1142,Philadelphia 76ers,Minnesota Timberwolves,118,109
1143,Memphis Grizzlies,Phoenix Suns,120,115
1144,Atlanta Hawks,Milwaukee Bucks,136,135
1145,Dallas Mavericks,Oklahoma City Thunder,106,103
1146,Los Angeles Lakers,New Orleans Pelicans,130,102
1147,Sacramento Kings,San Antonio Spurs,113,106
1148,Washington Wizards,Denver Nuggets,95,90
1149,Golden State Warriors,Charlotte Hornets,137,90
1150,Los Angeles Clippers,Memphis Grizzlies,113,96
1151,Indiana Pacers,Detroit Pistons,111,102
1152,Boston Celtics,Miami Heat,110,105
1153,Milwaukee Bucks,Brooklyn Nets,131,121
1154,New York Knicks,Chicago Bulls,113,105
1155,Toronto Raptors,Orlando Magic,121,109
1156,Portland Trail Blazers,Minnesota Timberwolves,132,122
1157,Dallas Mavericks,Philadelphia 76ers,122,102
1158,Utah Jazz,Charlotte Hornets,111,102
1159,Phoenix Suns,Cleveland Cavaliers,122,113
1160,Oklahoma City Thunder,Los Angeles Lakers,119,103
1161,San Antonio Spurs,Atlanta Hawks,117,111
1162,Houston Rockets,Sacramento Kings,130,105
1163,Golden State Warriors,Denver Nuggets,116,102
1164,Indiana Pacers,Detroit Pistons,108,89
1165,Orlando Magic,New York Knicks,114,100
1166,Chicago Bulls,Washington Wizards,115,114
1167,Atlanta Hawks,Philadelphia 76ers,130,122
1168,Toronto Raptors,Brooklyn Nets,115,105
1169,Boston Celtics,Miami Heat,112,102
1170,Charlotte Hornets,New Orleans Pelicans,115,109
1171,Minnesota Timberwolves,Dallas Mavericks,110,108
1172,Denver Nuggets,San Antonio Spurs,113,85
1173,Utah Jazz,Phoenix Suns,118,97
1174,Portland Trail Blazers,Memphis Grizzlies,116,89
1175,Houston Rockets,Los Angeles Clippers,135,103
1176,Milwaukee Bucks,Philadelphia 76ers,128,122
1177,Sacramento Kings,Cleveland Cavaliers,117,104
1178,Golden State Warriors,Los Angeles Lakers,108,90
1179,Charlotte Hornets,Toronto Raptors,113,111
1180,Orlando Magic,Atlanta Hawks,149,113
1181,San Antonio Spurs,Washington Wizards,129,112
1182,Boston Celtics,Indiana Pacers,117,97
1183,Houston Rockets,New York Knicks,120,96
1184,Minnesota Timberwolves,Miami Heat,111,109
1185,Oklahoma City Thunder,Detroit Pistons,123,110
1186,Memphis Grizzlies,Dallas Mavericks,122,112
1187,Utah Jazz,Sacramento Kings,119,98
1188,Phoenix Suns,New Orleans Pelicans,133,126
1189,Denver Nuggets,Portland Trail Blazers,119,110
1190,Golden State Warriors,Cleveland Cavaliers,120,114
1191,Los Angeles Lakers,Los Angeles Clippers,122,117
1192,Brooklyn Nets,Milwaukee Bucks,133,128
1193,Philadelphia 76ers,Chicago Bulls,116,96
1194,Toronto Raptors,Miami Heat,117,109
1195,San Antonio Spurs,Cleveland Cavaliers,112,90
1196,Oklahoma City Thunder,Minnesota Timberwolves,132,126
1197,Charlotte Hornets,Detroit Pistons,104,91
1198,Brooklyn Nets,Indiana Pacers,108,96
1199,Dallas Mavericks,Memphis Grizzlies,129,127
1200,Milwaukee Bucks,Atlanta Hawks,115,107
1201,Orlando Magic,Boston Celtics,116,108
1202,New York Knicks,Washington Wizards,113,110
1203,Houston Rockets,Phoenix Suns,149,113
1204,Golden State Warriors,Los Angeles Clippers,131,104
1205,Portland Trail Blazers,Denver Nuggets,115,108
1206,New Orleans Pelicans,Sacramento Kings,133,129
1207,Los Angeles Lakers,Utah Jazz,113,109
1208,Charlotte Hornets,Cleveland Cavaliers,124,97
1209,Detroit Pistons,Memphis Grizzlies,100,93
1210,Boston Celtics,Washington Wizards,116,110
1211,Miami Heat,Philadelphia 76ers,122,99
1212,New York Knicks,Chicago Bulls,96,86
1213,Toronto Raptors,Minnesota Timberwolves,120,100
1214,Golden State Warriors,New Orleans Pelicans,112,103
1215,Dallas Mavericks,Phoenix Suns,120,109
1216,Utah Jazz,Denver Nuggets,118,108
1217,Oklahoma City Thunder,Houston Rockets,112,111
1218,Portland Trail Blazers,Los Angeles Lakers,104,101
1219,Indiana Pacers,Atlanta Hawks,135,134
1220,Brooklyn Nets,Miami Heat,113,94
1221,Orlando Magic,Charlotte Hornets,122,114
1222,Detroit Pistons,New York Knicks,115,89
1223,Philadelphia 76ers,Chicago Bulls,125,109
1224,Memphis Grizzlies,Golden State Warriors,132,117
1225,Oklahoma City Thunder,Milwaukee Bucks,127,116
1226,San Antonio Spurs,Dallas Mavericks,105,94
1227,Denver Nuggets,Minnesota Timberwolves,99,95
1228,Los Angeles Clippers,Utah Jazz,143,137
1229,Portland Trail Blazers,Sacramento Kings,136,131
1230,Orlando Magic,Toronto Raptors,104,101
1231,Brooklyn Nets,Philadelphia 76ers,111,102
1232,Golden State Warriors,Los Angeles Clippers,121,104
1233,San Antonio Spurs,Denver Nuggets,101,96
1234,Milwaukee Bucks,Detroit Pistons,121,86
1235,Boston Celtics,Indiana Pacers,84,74
1236,Portland Trail Blazers,Oklahoma City Thunder,104,99
1237,Houston Rockets,Utah Jazz,122,90
1238,Philadelphia 76ers,Brooklyn Nets,145,123
1239,Los Angeles Clippers,Golden State Warriors,135,131
1240,Toronto Raptors,Orlando Magic,111,82
1241,Denver Nuggets,San Antonio Spurs,114,105
1242,Portland Trail Blazers,Oklahoma City Thunder,114,94
1243,Milwaukee Bucks,Detroit Pistons,120,99
1244,Boston Celtics,Indiana Pacers,99,91
1245,Houston Rockets,Utah Jazz,118,98
1246,Philadelphia 76ers,Brooklyn Nets,131,115
1247,Golden State Warriors,Los Angeles Clippers,132,105
1248,San Antonio Spurs,Denver Nuggets,118,108
1249,Toronto Raptors,Orlando Magic,98,93
1250,Boston Celtics,Indiana Pacers,104,96
1251,Oklahoma City Thunder,Portland Trail Blazers,120,108
1252,Milwaukee Bucks,Detroit Pistons,119,103
1253,Philadelphia 76ers,Brooklyn Nets,112,108
1254,Denver Nuggets,San Antonio Spurs,117,103
1255,Houston Rockets,Utah Jazz,104,101
1256,Toronto Raptors,Orlando Magic,107,85
1257,Boston Celtics,Indiana Pacers,110,106
1258,Golden State Warriors,Los Angeles Clippers,113,105
1259,Portland Trail Blazers,Oklahoma City Thunder,111,98
1260,Milwaukee Bucks,Detroit Pistons,127,104
1261,Utah Jazz,Houston Rockets,107,91
1262,Toronto Raptors,Orlando Magic,115,96
1263,Philadelphia 76ers,Brooklyn Nets,122,100
1264,Denver Nuggets,San Antonio Spurs,108,90
1265,Portland Trail Blazers,Oklahoma City Thunder,118,115
1266,Los Angeles Clippers,Golden State Warriors,129,121
1267,Houston Rockets,Utah Jazz,100,93
1268,San Antonio Spurs,Denver Nuggets,120,103
1269,Golden State Warriors,Los Angeles Clippers,129,110
1270,Denver Nuggets,San Antonio Spurs,90,86
1271,Toronto Raptors,Philadelphia 76ers,108,95
1272,Boston Celtics,Milwaukee Bucks,112,90
1273,Golden State Warriors,Houston Rockets,104,100
1274,Philadelphia 76ers,Toronto Raptors,94,89
1275,Denver Nuggets,Portland Trail Blazers,121,113
1276,Milwaukee Bucks,Boston Celtics,123,102
1277,Golden State Warriors,Houston Rockets,115,109
1278,Portland Trail Blazers,Denver Nuggets,97,90
1279,Philadelphia 76ers,Toronto Raptors,116,95
1280,Milwaukee Bucks,Boston Celtics,123,116
1281,Portland Trail Blazers,Denver Nuggets,140,137
1282,Houston Rockets,Golden State Warriors,126,121
1283,Toronto Raptors,Philadelphia 76ers,101,96
1284,Denver Nuggets,Portland Trail Blazers,116,112
1285,Milwaukee Bucks,Boston Celtics,113,101
1286,Houston Rockets,Golden State Warriors,112,108
1287,Toronto Raptors,Philadelphia 76ers,125,89
1288,Denver Nuggets,Portland Trail Blazers,124,98
1289,Milwaukee Bucks,Boston Celtics,116,91
1290,Golden State Warriors,Houston Rockets,104,99
1291,Philadelphia 76ers,Toronto Raptors,112,101
1292,Portland Trail Blazers,Denver Nuggets,119,108
1293,Golden State Warriors,Houston Rockets,118,113
1294,Toronto Raptors,Philadelphia 76ers,92,90
1295,Portland Trail Blazers,Denver Nuggets,100,96
1296,Golden State Warriors,Portland Trail Blazers,116,94
1297,Milwaukee Bucks,Toronto Raptors,108,100
1298,Golden State Warriors,Portland Trail Blazers,114,111
1299,Milwaukee Bucks,Toronto Raptors,125,103
1300,Golden State Warriors,Portland Trail Blazers,110,99
1301,Toronto Raptors,Milwaukee Bucks,118,112
1302,Golden State Warriors,Portland Trail Blazers,119,117
1303,Toronto Raptors,Milwaukee Bucks,120,102
1304,Toronto Raptors,Milwaukee Bucks,105,99
1305,Toronto Raptors,Milwaukee Bucks,100,94
1306,Toronto Raptors,Golden State Warriors,118,109
1307,Golden State Warriors,Toronto Raptors,109,104
1308,Toronto Raptors,Golden State Warriors,123,109
1309,Toronto Raptors,Golden State Warriors,105,92
1310,Golden State Warriors,Toronto Raptors,106,105
1311,Toronto Raptors,Golden State Warriors,114,110
