,home,away,home_points,away_points
1105,Charlotte Bobcats,Cleveland Cavaliers,98,97
1106,Denver Nuggets,Sacramento Kings,104,90
1107,Indiana Pacers,Detroit Pistons,111,101
1108,Dallas Mavericks,Los Angeles Clippers,106,100
1109,Memphis Grizzlies,Golden State Warriors,110,91
1110,Chicago Bulls,Minnesota Timberwolves,108,91
1111,New Orleans Hornets,Portland Trail Blazers,95,91
1112,New York Knicks,New Jersey Nets,120,116
1113,Philadelphia 76ers,Houston Rockets,108,97
1114,Oklahoma City Thunder,Phoenix Suns,116,98
1115,Milwaukee Bucks,Toronto Raptors,104,98
1116,Miami Heat,Washington Wizards,123,107
1117,Los Angeles Lakers,Dallas Mavericks,110,82
1118,Boston Celtics,San Antonio Spurs,107,97
1119,Atlanta Hawks,Boston Celtics,88,83
1120,Chicago Bulls,Detroit Pistons,101,96
1121,Houston Rockets,San Antonio Spurs,119,114
1122,Indiana Pacers,Milwaukee Bucks,89,88
1123,Miami Heat,Minnesota Timberwolves,111,92
1124,Memphis Grizzlies,New Orleans Hornets,93,81
1125,Orlando Magic,Charlotte Bobcats,89,77
1126,Philadelphia 76ers,New Jersey Nets,115,90
1127,Phoenix Suns,Los Angeles Clippers,111,98
1128,Portland Trail Blazers,Oklahoma City Thunder,98,91
1129,Denver Nuggets,Sacramento Kings,99,90
1130,Los Angeles Lakers,Utah Jazz,96,85
1131,Washington Wizards,Cleveland Cavaliers,115,107
1132,Chicago Bulls,Toronto Raptors,113,106
1133,Golden State Warriors,Dallas Mavericks,99,92
1134,Los Angeles Clippers,Oklahoma City Thunder,98,92
1135,Memphis Grizzlies,Minnesota Timberwolves,106,89
1136,Milwaukee Bucks,Philadelphia 76ers,93,87
1137,Boston Celtics,Detroit Pistons,101,90
1138,Washington Wizards,Charlotte Bobcats,97,91
1139,Houston Rockets,Atlanta Hawks,114,109
1140,Denver Nuggets,Los Angeles Lakers,95,90
1141,Miami Heat,New Jersey Nets,108,94
1142,New Orleans Hornets,Indiana Pacers,108,96
1143,New York Knicks,Cleveland Cavaliers,123,107
1144,Portland Trail Blazers,Dallas Mavericks,104,96
1145,Sacramento Kings,Utah Jazz,106,97
1146,San Antonio Spurs,Phoenix Suns,114,97
1147,Toronto Raptors,Orlando Magic,102,98
1148,San Antonio Spurs,Atlanta Hawks,97,90
1149,Boston Celtics,Philadelphia 76ers,99,82
1150,Chicago Bulls,Phoenix Suns,97,94
1151,Cleveland Cavaliers,Charlotte Bobcats,99,89
1152,Oklahoma City Thunder,Denver Nuggets,101,94
1153,Sacramento Kings,Houston Rockets,104,101
1154,Utah Jazz,Los Angeles Lakers,86,85
1155,Los Angeles Clippers,Memphis Grizzlies,82,81
1156,New Jersey Nets,Minnesota Timberwolves,107,105
1157,New York Knicks,Toronto Raptors,131,118
1158,Orlando Magic,Milwaukee Bucks,78,72
1159,Golden State Warriors,Portland Trail Blazers,108,87
1160,Washington Wizards,Detroit Pistons,107,105
1161,Orlando Magic,Charlotte Bobcats,111,102
1162,Denver Nuggets,Dallas Mavericks,104,96
1163,Detroit Pistons,New Jersey Nets,116,109
1164,Golden State Warriors,Los Angeles Lakers,95,87
1165,Indiana Pacers,Washington Wizards,136,112
1166,Milwaukee Bucks,Miami Heat,90,85
1167,Phoenix Suns,Minnesota Timberwolves,108,98
1168,New Orleans Hornets,Houston Rockets,101,93
1169,Oklahoma City Thunder,Los Angeles Clippers,112,108
1170,New York Knicks,Philadelphia 76ers,97,92
1171,San Antonio Spurs,Sacramento Kings,124,92
1172,Cleveland Cavaliers,Toronto Raptors,104,96
1173,Chicago Bulls,Boston Celtics,97,81
1174,Portland Trail Blazers,Utah Jazz,98,87
1175,Boston Celtics,Washington Wizards,104,88
1176,Chicago Bulls,Cleveland Cavaliers,93,82
1177,Dallas Mavericks,Los Angeles Clippers,107,96
1178,Detroit Pistons,Milwaukee Bucks,110,100
1179,Indiana Pacers,Atlanta Hawks,114,102
1180,Memphis Grizzlies,Sacramento Kings,101,96
1181,Miami Heat,Charlotte Bobcats,112,103
1182,New York Knicks,New Jersey Nets,116,93
1183,New Orleans Hornets,Phoenix Suns,109,97
1184,Oklahoma City Thunder,Denver Nuggets,104,89
1185,Philadelphia 76ers,Toronto Raptors,98,93
1186,Portland Trail Blazers,Los Angeles Lakers,93,86
1187,Denver Nuggets,Minnesota Timberwolves,130,106
1188,Houston Rockets,Los Angeles Clippers,99,78
1189,Milwaukee Bucks,Cleveland Cavaliers,108,101
1190,San Antonio Spurs,Utah Jazz,111,102
1191,Washington Wizards,Atlanta Hawks,115,83
1192,Detroit Pistons,Charlotte Bobcats,112,101
1193,Dallas Mavericks,Phoenix Suns,115,90
1194,Sacramento Kings,Golden State Warriors,104,103
1195,New York Knicks,Indiana Pacers,110,109
1196,Oklahoma City Thunder,Los Angeles Lakers,120,106
1197,Memphis Grizzlies,New Orleans Hornets,111,89
1198,Miami Heat,Boston Celtics,100,77
1199,Chicago Bulls,Orlando Magic,102,99
1200,Toronto Raptors,New Jersey Nets,99,92
1201,Miami Heat,Atlanta Hawks,98,90
1202,Denver Nuggets,Golden State Warriors,134,111
1203,Cleveland Cavaliers,Detroit Pistons,110,101
1204,Dallas Mavericks,Houston Rockets,98,91
1205,Milwaukee Bucks,Toronto Raptors,93,86
1206,Charlotte Bobcats,New Jersey Nets,105,103
1207,Utah Jazz,New Orleans Hornets,90,78
1208,Orlando Magic,Philadelphia 76ers,95,85
1209,Phoenix Suns,Minnesota Timberwolves,135,127
1210,Oklahoma City Thunder,Sacramento Kings,120,112
1211,Washington Wizards,Boston Celtics,95,94
1212,Los Angeles Lakers,San Antonio Spurs,102,93
1213,Chicago Bulls,New York Knicks,103,90
1214,Portland Trail Blazers,Memphis Grizzlies,102,89
1215,Boston Celtics,New York Knicks,112,102
1216,Charlotte Bobcats,Atlanta Hawks,96,85
1217,Chicago Bulls,New Jersey Nets,97,92
1218,Cleveland Cavaliers,Washington Wizards,100,93
1219,Dallas Mavericks,New Orleans Hornets,121,89
1220,Golden State Warriors,Portland Trail Blazers,110,86
1221,Los Angeles Clippers,Memphis Grizzlies,110,103
1222,Houston Rockets,Minnesota Timberwolves,121,102
1223,Milwaukee Bucks,Oklahoma City Thunder,110,106
1224,Orlando Magic,Indiana Pacers,92,74
1225,Detroit Pistons,Philadelphia 76ers,104,100
1226,Phoenix Suns,San Antonio Spurs,106,103
1227,Los Angeles Lakers,Sacramento Kings,116,108
1228,Miami Heat,Toronto Raptors,97,79
1229,Utah Jazz,Denver Nuggets,107,103
1230,Chicago Bulls,Indiana Pacers,104,99
1231,Miami Heat,Philadelphia 76ers,97,89
1232,Atlanta Hawks,Orlando Magic,103,93
1233,Dallas Mavericks,Portland Trail Blazers,89,81
1234,Memphis Grizzlies,San Antonio Spurs,101,98
1235,New Orleans Hornets,Los Angeles Lakers,109,100
1236,Boston Celtics,New York Knicks,87,85
1237,Oklahoma City Thunder,Denver Nuggets,107,103
1238,Miami Heat,Philadelphia 76ers,94,73
1239,Chicago Bulls,Indiana Pacers,96,90
1240,Boston Celtics,New York Knicks,96,93
1241,Orlando Magic,Atlanta Hawks,88,82
1242,Dallas Mavericks,Portland Trail Blazers,101,89
1243,Oklahoma City Thunder,Denver Nuggets,106,89
1244,San Antonio Spurs,Memphis Grizzlies,93,87
1245,Los Angeles Lakers,New Orleans Hornets,87,78
1246,Chicago Bulls,Indiana Pacers,88,84
1247,Miami Heat,Philadelphia 76ers,100,94
1248,Portland Trail Blazers,Dallas Mavericks,97,92
1249,Boston Celtics,New York Knicks,113,96
1250,Atlanta Hawks,Orlando Magic,88,84
1251,Los Angeles Lakers,New Orleans Hornets,100,86
1252,Indiana Pacers,Chicago Bulls,89,84
1253,Portland Trail Blazers,Dallas Mavericks,84,82
1254,Memphis Grizzlies,San Antonio Spurs,91,88
1255,Oklahoma City Thunder,Denver Nuggets,97,94
1256,Philadelphia 76ers,Miami Heat,86,82
1257,Boston Celtics,New York Knicks,101,89
1258,Atlanta Hawks,Orlando Magic,88,85
1259,New Orleans Hornets,Los Angeles Lakers,93,88
1260,Denver Nuggets,Oklahoma City Thunder,104,101
1261,Memphis Grizzlies,San Antonio Spurs,104,86
1262,Dallas Mavericks,Portland Trail Blazers,93,82
1263,Chicago Bulls,Indiana Pacers,116,89
1264,Orlando Magic,Atlanta Hawks,101,76
1265,Los Angeles Lakers,New Orleans Hornets,106,90
1266,San Antonio Spurs,Memphis Grizzlies,110,103
1267,Miami Heat,Philadelphia 76ers,97,91
1268,Oklahoma City Thunder,Denver Nuggets,100,97
1269,Los Angeles Lakers,New Orleans Hornets,98,80
1270,Atlanta Hawks,Orlando Magic,84,81
1271,Dallas Mavericks,Portland Trail Blazers,103,96
1272,Memphis Grizzlies,San Antonio Spurs,99,91
1273,Memphis Grizzlies,Oklahoma City Thunder,114,101
1274,Miami Heat,Boston Celtics,99,90
1275,Atlanta Hawks,Chicago Bulls,103,95
1276,Dallas Mavericks,Los Angeles Lakers,96,94
1277,Miami Heat,Boston Celtics,102,91
1278,Oklahoma City Thunder,Memphis Grizzlies,111,102
1279,Dallas Mavericks,Los Angeles Lakers,93,81
1280,Chicago Bulls,Atlanta Hawks,86,73
1281,Chicago Bulls,Atlanta Hawks,99,82
1282,Dallas Mavericks,Los Angeles Lakers,98,92
1283,Memphis Grizzlies,Oklahoma City Thunder,101,93
1284,Boston Celtics,Miami Heat,97,81
1285,Dallas Mavericks,Los Angeles Lakers,122,86
1286,Atlanta Hawks,Chicago Bulls,100,88
1287,Miami Heat,Boston Celtics,98,90
1288,Oklahoma City Thunder,Memphis Grizzlies,133,123
1289,Chicago Bulls,Atlanta Hawks,95,83
1290,Oklahoma City Thunder,Memphis Grizzlies,99,72
1291,Miami Heat,Boston Celtics,97,87
1292,Chicago Bulls,Atlanta Hawks,93,73
1293,Memphis Grizzlies,Oklahoma City Thunder,95,83
1294,Oklahoma City Thunder,Memphis Grizzlies,105,90
1295,Chicago Bulls,Miami Heat,103,82
1296,Dallas Mavericks,Oklahoma City Thunder,121,112
1297,Miami Heat,Chicago Bulls,85,75
1298,Oklahoma City Thunder,Dallas Mavericks,106,100
1299,Dallas Mavericks,Oklahoma City Thunder,93,87
1300,Miami Heat,Chicago Bulls,96,85
1301,Dallas Mavericks,Oklahoma City Thunder,112,105
1302,Miami Heat,Chicago Bulls,101,93
1303,Dallas Mavericks,Oklahoma City Thunder,100,96
1304,Miami Heat,Chicago Bulls,83,80
1305,Miami Heat,Dallas Mavericks,92,84
1306,Dallas Mavericks,Miami Heat,95,93
1307,Miami Heat,Dallas Mavericks,88,86
1308,Dallas Mavericks,Miami Heat,86,83
1309,Dallas Mavericks,Miami Heat,112,103
1310,Dallas Mavericks,Miami Heat,105,95
