,home,away,home_points,away_points
1098,Charlotte Bobcats,Washington Wizards,100,94
1099,San Antonio Spurs,Indiana Pacers,103,77
1100,Atlanta Hawks,Philadelphia 76ers,103,95
1101,Detroit Pistons,Milwaukee Bucks,116,111
1102,Miami Heat,Toronto Raptors,93,83
1103,Chicago Bulls,Boston Celtics,94,80
1104,Los Angeles Clippers,Minnesota Timberwolves,114,104
1105,Sacramento Kings,New Orleans Pelicans,102,97
1106,Memphis Grizzlies,Denver Nuggets,94,92
1107,New York Knicks,Utah Jazz,92,83
1108,Brooklyn Nets,Houston Rockets,105,96
1109,Golden State Warriors,Dallas Mavericks,122,120
1110,Portland Trail Blazers,Los Angeles Lakers,124,112
1111,Indiana Pacers,Detroit Pistons,101,94
1112,New York Knicks,Brooklyn Nets,110,81
1113,Cleveland Cavaliers,Orlando Magic,119,98
1114,Charlotte Bobcats,Philadelphia 76ers,123,93
1115,Toronto Raptors,Houston Rockets,107,103
1116,Washington Wizards,Boston Celtics,118,92
1117,Chicago Bulls,Atlanta Hawks,105,92
1118,Miami Heat,Milwaukee Bucks,96,77
1119,Minnesota Timberwolves,Memphis Grizzlies,102,88
1120,San Antonio Spurs,Golden State Warriors,111,90
1121,Denver Nuggets,New Orleans Pelicans,137,107
1122,Los Angeles Clippers,Phoenix Suns,112,108
1123,Sacramento Kings,Los Angeles Lakers,107,102
1124,Oklahoma City Thunder,San Antonio Spurs,106,94
1125,Dallas Mavericks,Los Angeles Clippers,113,107
1126,Memphis Grizzlies,Denver Nuggets,100,92
1127,Charlotte Bobcats,Orlando Magic,91,80
1128,Toronto Raptors,Indiana Pacers,102,94
1129,Atlanta Hawks,Cleveland Cavaliers,117,98
1130,Philadelphia 76ers,Boston Celtics,111,102
1131,Brooklyn Nets,Detroit Pistons,116,104
1132,Minnesota Timberwolves,Miami Heat,122,121
1133,Washington Wizards,New York Knicks,90,89
1134,Chicago Bulls,Milwaukee Bucks,102,90
1135,Utah Jazz,New Orleans Pelicans,100,96
1136,Houston Rockets,Oklahoma City Thunder,111,107
1137,Phoenix Suns,Portland Trail Blazers,109,93
1138,Golden State Warriors,Sacramento Kings,102,69
1139,Dallas Mavericks,Los Angeles Lakers,107,95
1140,Orlando Magic,Minnesota Timberwolves,100,92
1141,Chicago Bulls,Washington Wizards,96,78
1142,Charlotte Bobcats,Cleveland Cavaliers,96,94
1143,Detroit Pistons,Boston Celtics,115,111
1144,Brooklyn Nets,Philadelphia 76ers,105,101
1145,Toronto Raptors,Milwaukee Bucks,102,98
1146,Miami Heat,New York Knicks,102,91
1147,Los Angeles Clippers,Los Angeles Lakers,120,97
1148,Dallas Mavericks,Sacramento Kings,93,91
1149,Atlanta Hawks,Indiana Pacers,107,88
1150,Houston Rockets,Denver Nuggets,130,125
1151,San Antonio Spurs,Memphis Grizzlies,112,92
1152,Golden State Warriors,Utah Jazz,130,102
1153,Phoenix Suns,Oklahoma City Thunder,122,115
1154,Portland Trail Blazers,New Orleans Pelicans,100,94
1155,Minnesota Timberwolves,San Antonio Spurs,110,91
1156,Detroit Pistons,Atlanta Hawks,102,95
1157,Brooklyn Nets,Miami Heat,88,87
1158,Dallas Mavericks,Utah Jazz,95,83
1159,Oklahoma City Thunder,Sacramento Kings,107,92
1160,Houston Rockets,Los Angeles Lakers,145,130
1161,Cleveland Cavaliers,Detroit Pistons,122,100
1162,Orlando Magic,Brooklyn Nets,115,111
1163,Toronto Raptors,Philadelphia 76ers,125,114
1164,Charlotte Bobcats,Washington Wizards,94,88
1165,Atlanta Hawks,Boston Celtics,105,97
1166,Memphis Grizzlies,Miami Heat,107,102
1167,Indiana Pacers,Milwaukee Bucks,104,102
1168,Chicago Bulls,Minnesota Timberwolves,102,87
1169,Phoenix Suns,New Orleans Pelicans,94,88
1170,Denver Nuggets,Houston Rockets,123,116
1171,Portland Trail Blazers,Sacramento Kings,100,99
1172,Oklahoma City Thunder,Los Angeles Clippers,107,101
1173,San Antonio Spurs,Dallas Mavericks,109,100
1174,Denver Nuggets,Golden State Warriors,100,99
1175,Washington Wizards,Orlando Magic,96,86
1176,New York Knicks,Toronto Raptors,108,100
1177,Boston Celtics,Charlotte Bobcats,106,103
1178,Atlanta Hawks,Brooklyn Nets,93,88
1179,Miami Heat,Indiana Pacers,98,86
1180,Chicago Bulls,Detroit Pistons,106,98
1181,Memphis Grizzlies,Philadelphia 76ers,117,95
1182,Minnesota Timberwolves,Houston Rockets,112,110
1183,Oklahoma City Thunder,New Orleans Pelicans,116,94
1184,Milwaukee Bucks,Cleveland Cavaliers,119,116
1185,San Antonio Spurs,Phoenix Suns,112,104
1186,Portland Trail Blazers,Utah Jazz,111,99
1187,Golden State Warriors,Los Angeles Lakers,112,95
1188,Los Angeles Clippers,Sacramento Kings,117,101
1189,Charlotte Bobcats,Philadelphia 76ers,111,105
1190,Washington Wizards,Milwaukee Bucks,104,91
1191,Atlanta Hawks,Miami Heat,98,85
1192,Boston Celtics,Cleveland Cavaliers,111,99
1193,Houston Rockets,New Orleans Pelicans,111,104
1194,Dallas Mavericks,Phoenix Suns,101,98
1195,Denver Nuggets,Utah Jazz,101,94
1196,New York Knicks,Chicago Bulls,100,89
1197,Toronto Raptors,Detroit Pistons,116,107
1198,Brooklyn Nets,Orlando Magic,97,88
1199,Indiana Pacers,Oklahoma City Thunder,102,97
1200,Portland Trail Blazers,Golden State Warriors,119,117
1201,Sacramento Kings,Minnesota Timberwolves,106,103
1202,Memphis Grizzlies,Los Angeles Lakers,102,90
1203,Philadelphia 76ers,Boston Celtics,113,108
1204,Toronto Raptors,Milwaukee Bucks,110,100
1205,Washington Wizards,Miami Heat,114,93
1206,Charlotte Bobcats,Atlanta Hawks,95,93
1207,Chicago Bulls,Orlando Magic,108,95
1208,Houston Rockets,San Antonio Spurs,104,98
1209,New Orleans Pelicans,Oklahoma City Thunder,101,89
1210,Los Angeles Lakers,Utah Jazz,119,104
1211,Memphis Grizzlies,Phoenix Suns,97,91
1212,Golden State Warriors,Minnesota Timberwolves,130,120
1213,New York Knicks,Brooklyn Nets,109,98
1214,Los Angeles Clippers,Denver Nuggets,117,105
1215,Memphis Grizzlies,Dallas Mavericks,106,105
1216,Atlanta Hawks,Milwaukee Bucks,111,103
1217,Utah Jazz,Minnesota Timberwolves,136,130
1218,New Orleans Pelicans,Houston Rockets,105,100
1219,Oklahoma City Thunder,Detroit Pistons,112,111
1220,Los Angeles Lakers,San Antonio Spurs,113,100
1221,Washington Wizards,Boston Celtics,118,102
1222,Charlotte Bobcats,Chicago Bulls,91,86
1223,Cleveland Cavaliers,Brooklyn Nets,114,85
1224,Philadelphia 76ers,Miami Heat,100,87
1225,New York Knicks,Toronto Raptors,95,92
1226,Indiana Pacers,Orlando Magic,101,86
1227,Portland Trail Blazers,Los Angeles Clippers,110,104
1228,Phoenix Suns,Sacramento Kings,104,99
1229,Golden State Warriors,Denver Nuggets,116,112
1230,Golden State Warriors,Los Angeles Clippers,109,105
1231,Oklahoma City Thunder,Memphis Grizzlies,100,86
1232,Atlanta Hawks,Indiana Pacers,101,93
1233,Brooklyn Nets,Toronto Raptors,94,87
1234,San Antonio Spurs,Dallas Mavericks,90,85
1235,Portland Trail Blazers,Houston Rockets,122,120
1236,Washington Wizards,Chicago Bulls,102,93
1237,Miami Heat,Charlotte Bobcats,99,88
1238,Los Angeles Clippers,Golden State Warriors,138,98
1239,Memphis Grizzlies,Oklahoma City Thunder,111,105
1240,Indiana Pacers,Atlanta Hawks,101,85
1241,Washington Wizards,Chicago Bulls,101,99
1242,Toronto Raptors,Brooklyn Nets,100,95
1243,Dallas Mavericks,San Antonio Spurs,113,92
1244,Portland Trail Blazers,Houston Rockets,112,105
1245,Miami Heat,Charlotte Bobcats,101,97
1246,Los Angeles Clippers,Golden State Warriors,98,96
1247,Memphis Grizzlies,Oklahoma City Thunder,98,95
1248,Atlanta Hawks,Indiana Pacers,98,85
1249,Houston Rockets,Portland Trail Blazers,121,116
1250,Chicago Bulls,Washington Wizards,100,97
1251,Brooklyn Nets,Toronto Raptors,102,98
1252,Dallas Mavericks,San Antonio Spurs,109,108
1253,Oklahoma City Thunder,Memphis Grizzlies,92,89
1254,Indiana Pacers,Atlanta Hawks,91,88
1255,Miami Heat,Charlotte Bobcats,98,85
1256,Portland Trail Blazers,Houston Rockets,123,120
1257,Golden State Warriors,Los Angeles Clippers,118,97
1258,Washington Wizards,Chicago Bulls,98,89
1259,Toronto Raptors,Brooklyn Nets,87,79
1260,San Antonio Spurs,Dallas Mavericks,93,89
1261,Atlanta Hawks,Indiana Pacers,107,97
1262,Miami Heat,Charlotte Bobcats,109,98
1263,Los Angeles Clippers,Golden State Warriors,113,103
1264,Memphis Grizzlies,Oklahoma City Thunder,100,99
1265,Washington Wizards,Chicago Bulls,75,69
1266,San Antonio Spurs,Dallas Mavericks,109,103
1267,Houston Rockets,Portland Trail Blazers,108,98
1268,Toronto Raptors,Brooklyn Nets,115,113
1269,Golden State Warriors,Los Angeles Clippers,100,99
1270,Oklahoma City Thunder,Memphis Grizzlies,104,84
1271,Indiana Pacers,Atlanta Hawks,95,88
1272,Dallas Mavericks,San Antonio Spurs,113,111
1273,Portland Trail Blazers,Houston Rockets,99,98
1274,Brooklyn Nets,Toronto Raptors,97,83
1275,Los Angeles Clippers,Golden State Warriors,126,121
1276,Oklahoma City Thunder,Memphis Grizzlies,120,109
1277,Indiana Pacers,Atlanta Hawks,92,80
1278,San Antonio Spurs,Dallas Mavericks,119,96
1279,Brooklyn Nets,Toronto Raptors,104,103
1280,Los Angeles Clippers,Oklahoma City Thunder,122,105
1281,Washington Wizards,Indiana Pacers,102,96
1282,San Antonio Spurs,Portland Trail Blazers,116,92
1283,Miami Heat,Brooklyn Nets,107,86
1284,Oklahoma City Thunder,Los Angeles Clippers,112,101
1285,Indiana Pacers,Washington Wizards,86,82
1286,San Antonio Spurs,Portland Trail Blazers,114,97
1287,Miami Heat,Brooklyn Nets,94,82
1288,Oklahoma City Thunder,Los Angeles Clippers,118,112
1289,Indiana Pacers,Washington Wizards,85,63
1290,San Antonio Spurs,Portland Trail Blazers,118,103
1291,Brooklyn Nets,Miami Heat,104,90
1292,Los Angeles Clippers,Oklahoma City Thunder,101,99
1293,Indiana Pacers,Washington Wizards,95,92
1294,Portland Trail Blazers,San Antonio Spurs,103,92
1295,Miami Heat,Brooklyn Nets,102,96
1296,Oklahoma City Thunder,Los Angeles Clippers,105,104
1297,Washington Wizards,Indiana Pacers,102,79
1298,San Antonio Spurs,Portland Trail Blazers,104,82
1299,Miami Heat,Brooklyn Nets,96,94
1300,Oklahoma City Thunder,Los Angeles Clippers,104,98
1301,Indiana Pacers,Washington Wizards,93,80
1302,Indiana Pacers,Miami Heat,107,96
1303,San Antonio Spurs,Oklahoma City Thunder,122,105
1304,Miami Heat,Indiana Pacers,87,83
1305,San Antonio Spurs,Oklahoma City Thunder,112,77
1306,Miami Heat,Indiana Pacers,99,87
1307,Oklahoma City Thunder,San Antonio Spurs,106,97
1308,Miami Heat,Indiana Pacers,102,90
1309,Oklahoma City Thunder,San Antonio Spurs,105,92
1310,Indiana Pacers,Miami Heat,93,90
1311,San Antonio Spurs,Oklahoma City Thunder,117,89
1312,Miami Heat,Indiana Pacers,117,92
1313,San Antonio Spurs,Oklahoma City Thunder,112,107
1314,San Antonio Spurs,Miami Heat,110,95
1315,Miami Heat,San Antonio Spurs,98,96
1316,San Antonio Spurs,Miami Heat,111,92
1317,San Antonio Spurs,Miami Heat,107,86
1318,San Antonio Spurs,Miami Heat,104,87
