,home,away,home_points,away_points
1102,Minnesota Timberwolves,Indiana Pacers,115,114
1103,Philadelphia 76ers,Brooklyn Nets,106,101
1104,Atlanta Hawks,Phoenix Suns,95,91
1105,Miami Heat,Detroit Pistons,97,96
1106,Golden State Warriors,Houston Rockets,113,106
1107,Portland Trail Blazers,Denver Nuggets,122,113
1108,Washington Wizards,Los Angeles Lakers,119,108
1109,Atlanta Hawks,Philadelphia 76ers,99,92
1110,Oklahoma City Thunder,Orlando Magic,114,106
1111,Milwaukee Bucks,Boston Celtics,103,100
1112,Charlotte Hornets,Toronto Raptors,110,106
1113,Miami Heat,New York Knicks,105,88
1114,Memphis Grizzlies,Indiana Pacers,110,97
1115,New Orleans Pelicans,Dallas Mavericks,121,118
1116,Golden State Warriors,San Antonio Spurs,110,98
1117,Los Angeles Clippers,Washington Wizards,133,124
1118,Utah Jazz,Sacramento Kings,112,82
1119,Detroit Pistons,Brooklyn Nets,90,89
1120,Chicago Bulls,Cleveland Cavaliers,99,93
1121,Minnesota Timberwolves,Los Angeles Lakers,119,104
1122,Los Angeles Clippers,Phoenix Suns,124,118
1123,Portland Trail Blazers,Houston Rockets,117,107
1124,Toronto Raptors,Indiana Pacers,111,100
1125,Charlotte Hornets,Denver Nuggets,122,114
1126,Cleveland Cavaliers,Philadelphia 76ers,122,105
1127,Boston Celtics,Orlando Magic,117,116
1128,Milwaukee Bucks,Detroit Pistons,108,105
1129,Memphis Grizzlies,Dallas Mavericks,99,90
1130,New Orleans Pelicans,Sacramento Kings,117,89
1131,New York Knicks,Miami Heat,98,94
1132,Utah Jazz,Washington Wizards,95,88
1133,San Antonio Spurs,Oklahoma City Thunder,100,95
1134,Golden State Warriors,Houston Rockets,107,98
1135,Los Angeles Clippers,Los Angeles Lakers,115,104
1136,Chicago Bulls,Atlanta Hawks,106,104
1137,Brooklyn Nets,Orlando Magic,121,111
1138,Sacramento Kings,Minnesota Timberwolves,123,117
1139,Portland Trail Blazers,Phoenix Suns,130,117
1140,Boston Celtics,New York Knicks,110,94
1141,Charlotte Hornets,Oklahoma City Thunder,113,101
1142,Los Angeles Lakers,Memphis Grizzlies,108,103
1143,Dallas Mavericks,Milwaukee Bucks,109,105
1144,San Antonio Spurs,Utah Jazz,109,103
1145,Chicago Bulls,New Orleans Pelicans,117,110
1146,Toronto Raptors,Philadelphia 76ers,113,105
1147,Brooklyn Nets,Atlanta Hawks,91,82
1148,Denver Nuggets,Miami Heat,116,113
1149,Cleveland Cavaliers,Indiana Pacers,135,130
1150,Golden State Warriors,Washington Wizards,139,115
1151,Houston Rockets,Phoenix Suns,123,116
1152,Minnesota Timberwolves,Portland Trail Blazers,110,109
1153,Brooklyn Nets,Philadelphia 76ers,141,118
1154,Washington Wizards,Charlotte Hornets,118,111
1155,Cleveland Cavaliers,Orlando Magic,122,102
1156,Indiana Pacers,Toronto Raptors,108,90
1157,Denver Nuggets,New Orleans Pelicans,134,131
1158,Oklahoma City Thunder,Milwaukee Bucks,110,79
1159,New York Knicks,Chicago Bulls,100,91
1160,San Antonio Spurs,Memphis Grizzlies,95,89
1161,Golden State Warriors,Minnesota Timberwolves,121,107
1162,Sacramento Kings,Dallas Mavericks,98,87
1163,Utah Jazz,Portland Trail Blazers,106,87
1164,Miami Heat,Charlotte Hornets,112,99
1165,Toronto Raptors,Detroit Pistons,105,102
1166,Oklahoma City Thunder,Memphis Grizzlies,103,100
1167,Houston Rockets,Denver Nuggets,110,104
1168,Cleveland Cavaliers,Boston Celtics,114,91
1169,Los Angeles Lakers,San Antonio Spurs,102,95
1170,Golden State Warriors,Phoenix Suns,120,111
1171,Los Angeles Clippers,Dallas Mavericks,112,101
1172,Chicago Bulls,Philadelphia 76ers,102,90
1173,Orlando Magic,Brooklyn Nets,115,107
1174,Indiana Pacers,Milwaukee Bucks,104,89
1175,Washington Wizards,New York Knicks,106,103
1176,Atlanta Hawks,Boston Celtics,123,116
1177,Portland Trail Blazers,Minnesota Timberwolves,105,98
1178,Atlanta Hawks,Cleveland Cavaliers,114,100
1179,Toronto Raptors,Miami Heat,96,94
1180,Memphis Grizzlies,New York Knicks,101,88
1181,Detroit Pistons,Houston Rockets,114,109
1182,San Antonio Spurs,Dallas Mavericks,102,89
1183,Denver Nuggets,New Orleans Pelicans,122,106
1184,Utah Jazz,Minnesota Timberwolves,120,113
1185,Phoenix Suns,Oklahoma City Thunder,120,99
1186,Los Angeles Lakers,Sacramento Kings,98,94
1187,Brooklyn Nets,Chicago Bulls,107,106
1188,Boston Celtics,Charlotte Hornets,121,114
1189,Indiana Pacers,Orlando Magic,127,112
1190,Milwaukee Bucks,Philadelphia 76ers,90,82
1191,Miami Heat,Washington Wizards,106,103
1192,Los Angeles Clippers,San Antonio Spurs,98,87
1193,Portland Trail Blazers,Utah Jazz,101,86
1194,Golden State Warriors,New Orleans Pelicans,123,101
1195,Toronto Raptors,New York Knicks,110,97
1196,Atlanta Hawks,Cleveland Cavaliers,126,125
1197,Oklahoma City Thunder,Denver Nuggets,106,105
1198,Phoenix Suns,Dallas Mavericks,124,111
1199,Houston Rockets,Sacramento Kings,135,128
1200,Detroit Pistons,Memphis Grizzlies,103,90
1201,Los Angeles Lakers,Minnesota Timberwolves,110,109
1202,Indiana Pacers,Philadelphia 76ers,120,111
1203,Boston Celtics,Brooklyn Nets,114,105
1204,Miami Heat,Cleveland Cavaliers,124,121
1205,Chicago Bulls,Orlando Magic,122,75
1206,Milwaukee Bucks,Charlotte Hornets,89,79
1207,Washington Wizards,Detroit Pistons,105,101
1208,Portland Trail Blazers,San Antonio Spurs,99,98
1209,Los Angeles Clippers,Houston Rockets,125,96
1210,Utah Jazz,Golden State Warriors,105,99
1211,Atlanta Hawks,Charlotte Hornets,103,76
1212,Oklahoma City Thunder,Minnesota Timberwolves,100,98
1213,Denver Nuggets,Dallas Mavericks,109,91
1214,Los Angeles Lakers,New Orleans Pelicans,108,96
1215,Sacramento Kings,Phoenix Suns,129,104
1216,Orlando Magic,Detroit Pistons,113,109
1217,Toronto Raptors,Cleveland Cavaliers,98,83
1218,Boston Celtics,Milwaukee Bucks,112,94
1219,New York Knicks,Philadelphia 76ers,114,113
1220,Miami Heat,Washington Wizards,110,102
1221,Chicago Bulls,Brooklyn Nets,112,73
1222,Dallas Mavericks,Memphis Grizzlies,100,93
1223,Houston Rockets,Minnesota Timberwolves,123,118
1224,Denver Nuggets,Oklahoma City Thunder,111,105
1225,Indiana Pacers,Atlanta Hawks,104,86
1226,Utah Jazz,San Antonio Spurs,101,97
1227,Los Angeles Clippers,Sacramento Kings,115,95
1228,Golden State Warriors,Los Angeles Lakers,109,94
1229,New Orleans Pelicans,Portland Trail Blazers,103,100
1230,San Antonio Spurs,Memphis Grizzlies,111,82
1231,Cleveland Cavaliers,Indiana Pacers,109,108
1232,Milwaukee Bucks,Toronto Raptors,97,83
1233,Utah Jazz,Los Angeles Clippers,97,95
1234,Washington Wizards,Atlanta Hawks,114,107
1235,Golden State Warriors,Portland Trail Blazers,121,109
1236,Chicago Bulls,Boston Celtics,106,102
1237,Houston Rockets,Oklahoma City Thunder,118,87
1238,Cleveland Cavaliers,Indiana Pacers,117,111
1239,San Antonio Spurs,Memphis Grizzlies,96,82
1240,Chicago Bulls,Boston Celtics,111,97
1241,Toronto Raptors,Milwaukee Bucks,106,100
1242,Los Angeles Clippers,Utah Jazz,99,91
1243,Washington Wizards,Atlanta Hawks,109,101
1244,Golden State Warriors,Portland Trail Blazers,110,81
1245,Houston Rockets,Oklahoma City Thunder,115,111
1246,Cleveland Cavaliers,Indiana Pacers,119,114
1247,Milwaukee Bucks,Toronto Raptors,104,77
1248,Memphis Grizzlies,San Antonio Spurs,105,94
1249,Boston Celtics,Chicago Bulls,104,87
1250,Oklahoma City Thunder,Houston Rockets,115,113
1251,Los Angeles Clippers,Utah Jazz,111,106
1252,Toronto Raptors,Milwaukee Bucks,87,76
1253,Atlanta Hawks,Washington Wizards,116,98
1254,Golden State Warriors,Portland Trail Blazers,119,113
1255,Memphis Grizzlies,San Antonio Spurs,110,108
1256,Boston Celtics,Chicago Bulls,104,95
1257,Cleveland Cavaliers,Indiana Pacers,106,102
1258,Houston Rockets,Oklahoma City Thunder,113,109
1259,Utah Jazz,Los Angeles Clippers,105,98
1260,Toronto Raptors,Milwaukee Bucks,118,93
1261,Atlanta Hawks,Washington Wizards,111,101
1262,Golden State Warriors,Portland Trail Blazers,128,103
1263,San Antonio Spurs,Memphis Grizzlies,116,103
1264,Houston Rockets,Oklahoma City Thunder,105,99
1265,Utah Jazz,Los Angeles Clippers,96,92
1266,Boston Celtics,Chicago Bulls,108,97
1267,Washington Wizards,Atlanta Hawks,103,99
1268,Toronto Raptors,Milwaukee Bucks,92,89
1269,San Antonio Spurs,Memphis Grizzlies,103,96
1270,Boston Celtics,Chicago Bulls,105,83
1271,Washington Wizards,Atlanta Hawks,115,99
1272,Los Angeles Clippers,Utah Jazz,98,93
1273,Utah Jazz,Los Angeles Clippers,104,91
1274,Boston Celtics,Washington Wizards,123,111
1275,Cleveland Cavaliers,Toronto Raptors,116,105
1276,Houston Rockets,San Antonio Spurs,126,99
1277,Boston Celtics,Washington Wizards,129,119
1278,Golden State Warriors,Utah Jazz,106,94
1279,Cleveland Cavaliers,Toronto Raptors,125,103
1280,San Antonio Spurs,Houston Rockets,121,96
1281,Washington Wizards,Boston Celtics,116,89
1282,Golden State Warriors,Utah Jazz,115,104
1283,Cleveland Cavaliers,Toronto Raptors,115,94
1284,San Antonio Spurs,Houston Rockets,103,92
1285,Golden State Warriors,Utah Jazz,102,91
1286,Cleveland Cavaliers,Toronto Raptors,109,102
1287,Houston Rockets,San Antonio Spurs,125,104
1288,Washington Wizards,Boston Celtics,121,102
1289,Golden State Warriors,Utah Jazz,121,95
1290,San Antonio Spurs,Houston Rockets,110,107
1291,Boston Celtics,Washington Wizards,123,101
1292,San Antonio Spurs,Houston Rockets,114,75
1293,Washington Wizards,Boston Celtics,92,91
1294,Golden State Warriors,San Antonio Spurs,113,111
1295,Boston Celtics,Washington Wizards,115,105
1296,Golden State Warriors,San Antonio Spurs,136,100
1297,Cleveland Cavaliers,Boston Celtics,117,104
1298,Cleveland Cavaliers,Boston Celtics,130,86
1299,Golden State Warriors,San Antonio Spurs,120,108
1300,Boston Celtics,Cleveland Cavaliers,111,108
1301,Golden State Warriors,San Antonio Spurs,129,115
1302,Cleveland Cavaliers,Boston Celtics,112,99
1303,Cleveland Cavaliers,Boston Celtics,135,102
1304,Golden State Warriors,Cleveland Cavaliers,113,91
1305,Golden State Warriors,Cleveland Cavaliers,132,113
1306,Golden State Warriors,Cleveland Cavaliers,118,113
1307,Cleveland Cavaliers,Golden State Warriors,137,116
1308,Golden State Warriors,Cleveland Cavaliers,129,120
